term,definition,POS,notes
твёрдо,"firmly, firm; firmly, decidedly, definitely; thoroughly",adv/adv/adv,  
твёрдость,"solidity; hardness; firmness, steadfastness",noun/noun/noun,  
твёрдый,"hard, solid; firm; steadfast, steady; fixed (prices); sound, good; sure; unpalatalized",adj/adj/adj/adj/adj/adj/adj,"      phonetics, phonology] "
твёрже,comparative of твёрдый; comparative of твёрдо,adv/adv, 
театр,theater/theatre,noun,
театрал,"theatergoer, theater buff",noun,
театральность,"theatricality (the totality of means and techniques specific to theater); theatrics, histrionics, melodrama",noun/noun, figurative] 
театральный,"theater; theatrical; theatrical (ostentatious, exaggerated)",adj/adj,relational]  
тег,tag,noun,
теза,thesis,noun,
тезаурус,thesaurus (book of synonyms),noun,
тезис,thesis (statement supported by arguments),noun,
теизм,theism,noun,religion] 
теист,theist,noun,philosophy] 
теистический,theistic,adj,
текила,tequila,noun,
текст,"text, wording; lyrics (текст песни); transcript (текст фильма)",noun/noun/noun,  
текстиль,textiles; textile worker,noun/noun,collective]  low colloquial] 
текстильный,textile,adj,relational] 
текстовый,text; textual,adj,relational] 
текстура,texture,noun,
тектит,tektite,noun,
тектоника,tectonics (study of crustal plates),noun,
тектонический,tectonic,adj,
текучесть,fluidity (the state of being fluid rather than viscous),noun,
текучий,"fluid; flowing, smooth; changeable, unstable",adj/adj/adj,physics]  figuratively]  figuratively] 
текущий,"flowing; current, present-day (existing or occurring at the moment); everyday, routine",adj/adj/adj,  
теле-,tele- (over a distance; relating to television),prefix,
телеведущая,anchorwoman,noun,
телеведущий,anchorman,noun,
телевидение,television (medium),noun,
телевизионный,"TV, television; tele-",adj,relational] 
телевизионщик,"TV worker, member of a TV crew, broadcaster",noun,colloquial] 
телевизор,television set,noun,
телега,"cart, telega; complaint",noun/noun, slang] 
телеграмма,"telegram, wire, cable",noun,
телеграф,telegraph,noun,
телеграфист,"telegraphist, telegrapher",noun,
телеграфный,telegraph; telegraphic,adj/adj,relational]  
тележка,"diminutive of телега; small telega; hand truck, dolly; bogey (an assembly of four or six wheels forming a pivoted support at either end of, for example, a railway coach)",noun/noun/noun,  transport] 
телезритель,TV viewer,noun,
телекамера,"TV camera, telecamera",noun,
телеканал,television channel,noun,
телекинез,telekinesis,noun,
телекоммуникационный,telecommunications,adj,relational] 
телекоммуникация,telecommunication,noun,
телекомпания,"TV company, broadcasting company",noun,
телекс,telex,noun,
телемаркетинг,telemarketing (selling products or services by making calls to potential customers),noun,
телепатия,telepathy,noun,
телепень,"long, two-handed bludgeon; tongue of a bell; clumsy, ungainly person; stupid person, idiot",noun/noun/noun/noun,"regional]  regional]  regional, figurative, animate]  regional, figurative, animate] "
телепередача,"television program, television show",noun,
телепрограмма,TV guide (something that tells what's on TV),noun,
телерадиовещательный,(TV and radio) broadcasting,adj,relational] 
телеса,the body of a fat person,noun,"colloquial, humorous, ironic] "
телесериал,"series, TV series (television program)",noun,
телескоп,telescope,noun,
телесный,"body; bodily, corporeal, corporal; pale pink",adj/adj,relational]  
телесуфлёр,teleprompter,noun,
телетайп,"teletype, teleprinter",noun,
телетекст,teletext,noun,
телефильм,"television movie, made-for-TV film, telefilm",noun,
телефон,"telephone; telephone number; small speaker near ears, earphone, headphone",noun/noun/noun, colloquial]  
телефон-автомат,"pay telephone, payphone",noun,
телефонист,"telephone operator, telephonist",noun,
телефонистка,"female telephone operator, telephonist",noun,
телефония,telephony,noun,
телефонный,"telephone, call; telephonic",adj,relational] 
телефончик,diminutive of телефон,noun,
телец,calf,noun,"dated, poetic] "
телецунами,teletsunami,n inan,
телешоу,teleshow (TV show),n inan,
телеэкран,TV screen,noun,
телик,television (device for receiving television signals),noun,colloquial] 
теллур,tellurium,noun,
теллурический,"tellurian, telluric, terrestrial",adj,
тело,body (physical structure of a human or animal); body,noun/noun, physics] 
телогрейка,"traditional Russian women's sweater that is usually sleeveless; padded jacket, quilted jacket",noun/noun,archaic]  
телодвижение,"gesture, body movement",noun,
телок,"calf (young cow); inexperienced, awkward youth; wimp, weakling, coward, pansy",noun/noun/noun,colloquial]  low colloquial]  low colloquial] 
телосложение,"build, frame, figure, constitution (physique)",noun,
телохранитель,bodyguard,noun,
телугу,Telugu (Dravidian people of India); Telugu (Dravidian language of India); Telugu (Dravidian script of India),m inan/m inan/m inan,  
тельняшка,sailor's shirt (usually striped); telnyashka; wife-beater,noun/noun,nautical]  
тельце,diminutive of тело: (small) body,noun,
телятина,veal,noun,
телячий,calf; veal; simple-minded,adj/adj/adj,"relational]  relational]  colloquial, pejorative] "
телёнок,"calf, bull calf",noun,
тема,"theme, subject, topic",noun,
тематика,"subject matter, subject area",noun,
тематический,"to subject; theme; thematic; thematic, topical",adj/adj/adj/adj,  music]  linguistics] 
тембр,timbre (quality of a sound independent of its pitch and volume),noun,
темень,darkness,noun,colloquial] 
темечко,diminutive of темя: crown of the head; fontanelle,noun/noun, anatomy] 
темнеть,"to darken, to become dark; to get dark",v impf/v impf, impersonal] 
темнить,"to darken, to make darker; to pull the wool over someone's eyes",v impf/v impf, colloquial] 
темница,"dungeon, gaol, prison",noun,"dated, poetic] "
темно,"darkly; obscurely; gloomily; shadily, dubiously; evilly, maliciously; ignorantly, slowly, backwardly",adv/adv/adv/adv/adv/adv,     
темноватый,"darkish, rather dark",adj,
темноволосый,dark-haired,adj,
темнота,"dark, darkness (a complete or (more often) partial absence of light); ignorance, backwardness; obscurity",noun/noun/noun,  
темп,"rate, speed, pace; tempo",noun/noun, music] 
темперамент,"temperament, temper",noun,psychology] 
темпераментный,"vibrant, spirited; temperamental",adj/adj, 
температура,temperature; fever (about disease),noun/noun, 
температурный,temperature,adj,relational] 
темпура,tempura,noun,
темя,crown of the head,noun,
тенакль,copyholder (a device that holds copy in place for typesetting),noun,
тенге,tenge (currency of Kazakhstan),m inan,numismatics] 
тенденциозный,"tendentious; biased, prejudiced",adj,
тенденция,tendency (likelihood of behaving in a particular way),noun,
тендер,tender (offer or proposal made for acceptance),noun,"law, business] "
теневой,"shadow; shady; shady (seamy, questionable)",adj/adj/adj,relational]   figurative] 
тенето,alternative form of тенёто,noun,
тенистый,shady (abounding in shades),adj,
тенить,to shade,v impf,painting] 
теннис,tennis,noun,sports] 
теннисист,tennis player,noun,
теннисистка,female tennis player,noun,
тенниска,T-shirt (type of shirt),noun,
теннисный,tennis,adj,relational] 
тенор,tenor (voice); tenor (singer),noun/noun,inanimate]  animate] 
тент,"awning, canopy, tent, baldachin (a rooflike cover)",noun,
тень,"shade; shadow; vestige, particle, atom, hint; eye shadow; apparition, phantom, ghost",noun/noun/noun/noun/noun,    
тенёто,net used for trapping rabbits or other animals,noun,rare] 
теократия,theocracy (government under the control of a Church),noun,
теолог,theologian,noun,
теологический,theological,adj,
теология,theology,noun,
теорема,theorem,noun,mathematics] 
теоретик,theorist,noun,
теоретически,theoretically (in theory),adv,
теоретический,theoretical,adj,
теория,theory,noun,
теософия,theosophy,noun,religion] 
теперешний,"present, contemporary, of now",adj,
теперь,"now, at present",adv,
теплить,"to soften, to warm, to make kinder [e.g. one's eyes or soul]; to burn (a candle or lamp)",v impf/v impf,figurative]  dated] 
теплиться,"to glimmer, to gleam",v impf,
теплица,"hothouse, greenhouse (building in which plants are grown faster than outside)",noun,
тепло,"heat (physics: thermal energy); warmth; warm weather; warm, warmly (adverb form of тёплый); cordially",noun/noun/noun/adv/adv,  weather]   
тепловатый,"tepid, lukewarm",adj,
тепловоз,"diesel locomotive, diesel engine (self-propelled diesel-powered tractor that runs on rails)",noun,
тепловой,heat; thermal,adj,relational] 
теплообменник,heat exchanger (device for transferring heat),noun,
теплоснабжение,"heat supply, heating",noun,
теплота,"warmth; warmth, cordiality",noun/noun, 
теплотрасса,"heating pipeline, heating main",noun,
теплоход,motor ship,noun,
теплушка,heated boxcar [used to carry people]; warm room functioning as a temporary shelter,noun/noun,colloquial]  dated] 
терабайт,terabyte,noun,computing] 
теракт,"terror act, act of terrorism",noun,
терапевт,"therapeutist, physician, general practitioner, internist",noun,
терапевтический,therapeutic,adj,
терапия,therapy (treatment of disease),noun,
тербий,terbium,noun,
тервер,acronym of теория вероятностей,noun,slang] 
теребить,"to pull (at something), to finger, to play with, to pinch, to pluck (at); to bother, to pester",v impf/v impf, figuratively] 
терем,"tower, tower-room; a living area in a building or upper part of a building in the shape of a tower, especially in ancient Rus",noun,
тереть,"to rub; to polish; to rub sore, to chafe, to abrade; to grate, to grind",v impf/v impf/v impf/v impf,   
тереться,to rub oneself; to rub against smth; to hang around (somewhere),v impf/v impf/v impf,"  colloquial, deprecative] "
терзание,"torment, agony, anguish (extreme pain); laceration, excruciation, stabbing",noun/noun, 
терзать,"to torment, to rack",v impf,
терзаться,"to be tormented, to suffer [morally or physically]",v impf,
терияки,teriyaki,n inan,
терменвокс,theremin (electronic musical instrument),noun,musical instruments] 
термин,"term (word or phrase, especially one from a specialised area of knowledge); appointment, fixed date",noun/noun," Germany, Austria] "
терминал,terminal,noun,"economy, aviation, informatics] "
терминатор,terminator,noun,"animate, inanimate] "
терминология,terminology,noun,
термит,"termite, white ant; thermite, thermit",noun/noun, 
термический,"thermal, thermic",adj,"physics, engineering] "
термодинамика,thermodynamics,noun,
термодинамический,thermodynamic,adj,
термометр,thermometer (apparatus used to measure temperature),noun,
термопауза,thermopause,noun,
термос,thermos (vacuum flask),noun,
термосфера,thermosphere (layer of the Earth's atmosphere),noun,
термоядерный,thermonuclear,adj,
терние,"thorn, prickly plant; thorn, prickle",noun/noun, 
терпеливее,comparative of терпеливый; comparative of терпеливо,adv/adv, 
терпеливо,patiently (in a patient manner),adv,
терпеливость,"patience, endurance (quality of being patient)",noun,
терпеливый,"patient (not losing one’s temper while waiting), enduring",adj,
терпение,"patience, endurance (quality of being patient)",noun,
терпеть,"to endure, to suffer, to tolerate, to stand; to undergo (a change, especially a negative one)",v impf/v impf, 
терпимость,"tolerance, indulgence; tolerability, tolerableness",noun/noun, 
терпимый,"tolerant, indulgent, forbearing; tolerable, bearable, endurable",adj/adj, 
терпкий,"astringent, tart, acerbic",adj,
терраса,terrace,noun,
терраформирование,terraforming,noun,
территориальный,territorial,adj,
территория,territory,noun,
террор,terror (terrorist activities),noun,
терроризировать,to terrorize,v both,
терроризм,terrorism,noun,politics] 
террорист,terrorist,noun,
террористический,terrorist,adj,
терьер,terrier,noun,
терять,"to lose, to waste; to shed",v impf/v impf, 
теряться,"to get lost, to disappear; to lose one's way; to lose one's presence of mind, to get flustered; to fail, to weaken [eyesight, hearing, memory, etc.]",v impf/v impf/v impf/v impf,   imperfective only] 
терёзвый,sober,adj,"obsolete, regional, rare] "
тесать,"to hew [with an axe], to make (something) by cutting with an axe; to shave the surface layer of [with an axe]",v impf/v impf, 
тесло,adze,noun,
теснить,"to press, to crowd; to squeeze, to be too tight",v impf/v impf, 
тесниться,"to crowd, to be herded, to cluster, to jostle one another; to be squeezed, to sit close; (thoughts, emotions etc) to crowd",v impf/v impf/v impf,  
тесно,"narrowly, tightly, closely; it is too tight, it is cramped",adv/pred, 
тесноватый,rather small (e.g. of a room); rather narrow; rather tight (e.g. of clothes or shoes),adj,
теснота,"narrowness; tightness; closeness; cram, crush",noun/noun, 
тесный,"tight, close, narrow; small; too tight, too narrow [of clothing and shoes]",adj/adj/adj,  short form only] 
тест,"test (challenge, trial, exam, etc.)",noun,
тест-система,test system,noun,
тестирование,testing,noun,
тестировать,to test,v impf,
тестировщик,tester (a person administering a test),noun,
тесто,"dough, paste, batter",noun,
тестовый,test,adj,relational] 
тестостерон,testosterone,noun,
тесть,a man’s father-in-law (wife’s father only),noun,
тесьма,"band, lace, tape, ribbon; webbing",noun/noun, 
тесёмка,"diminutive of тесьма: (small) ribbon, band, tape",noun,colloquial] 
тет-а-тет,"tête-à-tête, face to face (in person); tête-à-tête (a face-to-face meeting, or private conversation between two people)",adv/noun, 
тетерев,"black grouse (game bird of genus Tetrao, of the family Tetraonidae); fool, bonehead",noun/noun, 
тетеревятник,northern goshawk,noun,
тетива,bowstring,noun,
тетра-,tetra-,prefix,
тетраграмматон,Tetragrammaton,noun,
тетрадка,diminutive of тетрадь,noun,
тетрадь,"exercise book, notebook",noun,
тетрарх,tetrarch,noun,
тетрахлорметан,"carbon tetrachloride, tetrachloromethane",noun,organic compound] 
тетраэдр,tetrahedron (polyhedron),noun,geometry] 
тетум,Tetum (language),noun,
тетун,Tetum (language),noun,
тефтели,"meatballs, koftas",noun,
техасец,Texan,noun,
техасский,Texas; Texan,adj,relational] 
технарь,technician (someone engaged in technical sciences); student in a technical institute; athlete with technical virtuosity; technical defeat,noun/noun/noun/noun,"colloquial]  colloquial]   inanimate, slang] "
технеций,technetium,noun,
техник,"technician, technologist (occupation); artificer",noun/noun, 
техника,"engineering, technics; technology, tech; machinery, equipment; material; technique",noun/noun/noun/noun/noun,    
технико-экономический,technical and economic; feasibility,adj/adj, relational] 
техникум,"technical college, technical school, vocational school, technicum (institution of [further education] at an intermediate level)",noun,
технически,technically,adv,hedge] 
технический,technological; technical; engineering; mechanical; industrial,adj/adj/adj/adj,  relational]  
техно,techno,n inan,music] 
техно-,techno- (used to form words relating to technology),prefix,
техногенный,"technogenic (caused by technology); man-made, anthropogenic",adj/adj, 
технократ,technocrat,noun,
технократия,technocracy,noun,
технолог,"technologist, product engineer, process engineer",noun,
технологический,technological,adj,
технология,technology,noun,
технопарк,"science park, technology park",noun,
технорук,technical leader,noun,
техобслуживание,maintenance [of machinery],noun,
техосмотр,(technical) inspection [e.g. of a car],noun,
течение,"current, flow, stream; current, tendency, trend",noun/noun, 
течка,estrus; rut,noun,
течь,"to flow, to run, to stream, to move; to leak; leak",v impf/v impf/noun,  
тешить,"to amuse, to entertain; to comfort, to console; to please",v impf/v impf/v impf,  
тешиться,"to amuse oneself, to have fun; to jeer, to mock",v impf/v impf, obsolete] 
тж.,"also, too, as well, likewise; it is the very same of ...",adv/adv, 
ти,"T, t (Latin letter)",n inan,
тибетец,Tibetan man,noun,
тибетский,Tibetan,adj,
тигель,crucible (heat-resistant container in which metals are melted),noun,
тигр,tiger,noun,
тигринья,Tigrinya (language),noun,
тигрица,tigress,noun,
тигровый,tiger,adj,relational] 
тигрёнок,tiger cub,noun,
тизер,teaser (a short film or quote meant to draw an audience to a film or show),noun,
тик,"tic (local and habitual convulsive motion); tick, ticking (fabric); teak (tree; timber)",noun/noun/noun,  
тикать,to tick (of a clock); to run away,v impf/v impf," regional, Ukraine] "
тильда,tilde (diacritical mark or separate character),noun,
тимпан,"timbrel; tympanum; tympanum, middle ear; tympanic membrane",noun/noun/noun/noun,music]  architecture]  anatomy]  anatomy] 
тимьян,thyme,noun,
тина,"scum, slime",noun,
тинг,Thing,noun,
тинейджер,"teenager (person aged from thirteen to nineteen, refers to both boys and girls)",noun,
тип,"type, model; character; [colloquial, sometimes, pejorative, animate] man, guy; phylum",noun/noun/noun/noun,"   zoology, animate] "
типа,"seemingly, sort of, like (often used as filler, or can express hesitation, uncertainty, or bewilderment)",adv,colloquial] 
типаж,"model, prototype; abstract data type",noun/noun, computing] 
типично,typically; it is typical,adv/pred, 
типичный,typical,adj,
типовой,"type; standard, model",adj/adj,relational]  relational] 
типограф,"printer, graphic designer; typograph",noun/noun, 
типография,"printing house, printshop",noun,
типографский,"typographical, printing",adj,relational] 
типологический,typological,adj,
типология,typology,noun,
тир,"shooting range, shooting gallery, rifle range",noun,
тирада,tirade,noun,
тираж,number of printed copies; circulation (of a periodical); drawing (of a lottery),noun/noun/noun,  
тиражирование,"duplication, replication (e.g. of newspapers, books)",noun,
тирамису,tiramisu (dessert),m inan,
тиран,tyrant (also figurative); bully,noun/noun, 
тиранить,to tyrannize; to torment,v impf/v impf, 
тирания,tyranny,noun,
тиранн,alternative spelling of тиран,noun,
тиранозавр,tyrannosaurus (dinosaur),noun,
тире,"dash; dash, dah [in Morse code]",n inan/n inan,typography]  
тис,yew (tree or wood),noun,
тискать,"to squeeze, to press; to snuggle, to hug (pets, little kids); to print, to publish",v impf/v impf/v impf,colloquial]  colloquial]  colloquial] 
тиски,vise (two-jawed instrument for holding work),noun,
тиснение,"embossing; embossed relief image; printing, publishing",noun/noun/noun,  dated] 
тиснуть,"to squeeze once; to squeeze; to push, to shove once; to push, to shove; to publish once, to print once; to publish, to print; to filch, to pilfer, to swipe, to walk off, to walk away (with), to steal",v pf/v pf/v pf/v pf/v pf/v pf/v pf,    colloquial]  colloquial]  colloquial] 
титан,"titanium; Titan; boiler, wood-fired water heater",noun/noun/noun,"  colloquial, Soviet Union] "
титанический,"titanium; Titans; Titanic, gigantic, colossal, monstrous; huge, grandiose, titanic",adj/adj/adj,relational]  relational]  
титановый,"titanium; boiler, wood-fired water heater",adj/adj,relational]  relational] 
титр,"titre; caption, title, subtitle, (plural) credits",noun/noun,"chemistry, bilolgy]  cinematography] "
титул,title,noun,
титульный,title,adj,"relational, printing] "
титушка,"titushky, a violent pro-government vigilante involved in cracking down on popular protest; attacking picketers and demonstrators in anti-government rallies, a member of a pogrom mob",noun,"neologism, pejorative] "
титька,"teat, tit",noun,anatomy] 
тиф,typhus,noun,
тихарь,person who does something secretly from others (having an unpleasant undertone and/or egoistically); person who cannot rebuff,noun/noun,slang]  slang] 
тихвинский,Tikhvin (city in Russia),adj,relational] 
тихий,"quiet, still; calm, pacific; soft, gentle; slow; dull, flat",adj/adj/adj/adj/adj,    
тихнуть,"to quiet down, to become quieter; to calm down",v impf/v impf, figurative] 
тихо,"quietly, softly, gently, faintly, silently; quietly, calmly, peacefully; slowly; it is calm, it is quiet [about a situation or the weather or sea]; be quiet!",adv/adv/adv/pred/interj,    
тихонечко,diminutive of тихонько: very quietly,adv,colloquial] 
тихонько,"softly, quietly; slowly; gently, carefully; on the sly",adv/adv/adv/adv,   
тихоня,"quiet, gentle or shy person",noun,
тихоокеанский,Pacific (referring to the Pacific Ocean),adj,relational] 
тихоходка,"water bear, moss piglet (a member of the phylum Tardigrada)",noun,zoology] 
тише,comparative of тихий; comparative of тихо; silence!,adv/adv/interj,  
тишина,"silence, quietness, hush (the lack of any sound)",noun,
тишь,"quiet, silence; calm",noun/noun, 
ткань,"fabric, cloth; tissue",noun/noun, biology] 
ткать,to weave,v impf,
ткацкий,"weaving, weaver",adj,relational] 
ткач,weaver,noun,
ткачество,weaving,noun,
ткнуть,"to poke, to jab, to stick, to prod; to hit",v pf/v pf, 
ткнуться,"to knock (against, on) (the door); to knock on someone's door; to nuzzle up",v pf/v pf/v pf,  
тлен,"decay, rot; dust; dust, vanity, nothingness, sham; despair",noun/noun/noun/noun,poetic]    neologism or slang] 
тление,"smouldering, smoldering; decay, putrefaction, decomposition",noun/noun, 
тленность,"perishability, transience",noun,literary] 
тленный,"perishable, prone to decay; transient, not eternal",adj/adj,literary]  literary] 
тлетворный,"pernicious, corruptive",adj,
тлеть,"to rot, to decay, to putrefy, to moulder; to smoulder",v impf/v impf, 
тлить,"to rot, to spoil",vt impf,dated] 
тло,"floor, ground; base, bottom",noun/noun,obsolete]  obsolete] 
тля,aphid,noun,
тмезис,tmesis,noun,
тмин,"caraway, cumin (Cuminum cyminum)",noun,
тмить,"to darken, to make dark",v impf,dated] 
тмутаракань,alternative form of тьмутаракань,noun,
то,then,conj,
то-то,"Aha!, That's it!, There we go! What did I tell you?; how (emphatic, limited usage)",interj/particle,colloquial]  colloquial] 
тов.,comrade,m anim,
товар,"commodity, product, article; goods, wares",noun/noun, plural] 
товарищ,"comrade, friend (male or female); mate, companion, pal (male or female); colleague, assistant (male or female); classmate, fellow student (male or female); A word used to address compatriots, fellow citizens (male or female) in the Soviet era",noun/noun/noun/noun/noun,    
товарищеский,friendly; unofficial,adj/adj, sport] 
товарищество,"comradeship, fellowship; association, company",noun/noun, 
товарка,"female comrade, friend",noun,colloquial] 
товарный,"commodity; goods, freight; trade",adj/adj/adj,relational]  relational]  relational] 
товарообмен,"barter, exchange of commodities",noun,
товарооборот,goods turnover,noun,
товаропроизводитель,commodity producer,noun,
тога,toga,noun,
тогда,"then, at that time; then, in that case",adv/adv, 
тогда-то,just then; that was the time when; that was just when,adv/adv, 
тогдашний,"of that time, of those times, then",adj,colloquial] 
тоголезский,Togolese,adj,
тождественный,identical,adj,
тождество,"identity, equivalence",noun,
тоже,"also, too, as well, likewise; either, neither, nor; expresses disbelief, sarcasm, irony, often combined with мне",adv/adv/particle, in negative constructions]  
тойтерьер,toy terrier,noun,
ток,current; threshing floor; mating place (of birds); toque,noun/noun/noun/noun,"water, electricity]  agriculture]   "
ток-шоу,talk show,n inan,
токамак,tokamak (a toroidal chamber in which a plasma is magnetically confined),noun,
токарня,turnery,noun,dated] 
токарь,"turner, lathe operator (person working a lathe)",noun,
токиец,Tokyoite,noun,
токийка,female Tokyoite,noun,
токийский,Tokyo,adj,relational] 
токмо,only,adv,archaic] 
токсикология,toxicology,noun,
токсин,toxin,noun,
токсичность,toxicity,noun,
токсичный,toxic,adj,
толерантность,tolerance,noun,
толерантный,tolerant,adj,
толика,"a small amount, relish, shred",noun,"dated, colloquial] "
толк,"sense, use, judgment; talk, rumor; doctrine, trend, sort; push, shove, thrust",noun/noun/noun/noun,  obsolete]  
толкать,"to push, to shove, to thrust; to incite, to instigate; to sell",v impf/v impf/v impf,  slang] 
толкаться,"to push one another, to jostle; to knock at/on someone's door, to attempt to see someone; to loaf about/lounge about",v impf/v impf/v impf, colloquial]  colloquial] 
толкач,"helper engine, pusher engine, bank engine (a railway locomotive that temporarily assists a train that requires additional power or traction to climb a gradient); pusher tugboat; one who pushes; pestle",noun/noun/noun/noun,rail transport]   colloquial]  archaic] 
толкнуть,"to push, to shove, to thrust; to incite, to instigate; to sell",v pf/v pf/v pf,  slang] 
толкнуться,"to push one another, to jostle; to knock at/on someone's door, to attempt to see someone",v pf/v pf, colloquial] 
толкование,"interpretation, explanation",noun,
толковать,"to explain, to interpret; to talk (about something), to discuss",v impf/v impf, 
толково,"sensibly, intelligently; intelligibly, clearly",adv/adv, colloquial] 
толковый,"sensible, intelligent [of a person]; intelligible, clear; explanatory, explicative, interpretative",adj/adj/adj, colloquial]  
толком,"plainly, clearly; seriously, earnestly",adv/adv, 
толкотня,crush [of people],noun,colloquial] 
толкучка,"crush, squash; flea market, second-hand market",noun/noun,colloquial]  colloquial] 
толмач,interpreter,noun,
толокно,dry-roasted oatmeal or barleymeal; a porridge made from this meal,noun/noun, 
толочь,"to pound, to crush, to grind (to make smaller by breaking with a device)",v impf,
толочься,"to hang about, to hang around",v impf,colloquial] 
толпа,"crowd, throng",noun,
толпиться,"to crowd, to throng, to cluster",v impf,
толстенный,very fat; very thick,adj/adj,colloquial]  colloquial] 
толстенький,diminutive of толстый,adj,
толстеть,to put on weight,v impf,
толстовка,"Tolstoyan, Tolstoyist (female); tolstovka (man's long belted blouse); sweatshirt",noun/noun/noun, historical]  colloquial] 
толстовский,"Tolstoy; Tolstoy's, Tolstoyan (relating to Tolstoy)",adj,relational] 
толстокожий,thick-skinned,adj,
толстосум,moneybags (wealthy person),noun,
толстый,"thick; large, big; stout, fat",adj/adj/adj,  
толстяк,"stout/fat/corpulent man, fat boy, fatty, fatso",noun,
толстячок,diminutive of толстяк,noun,
толчея,"crowd, crush, confusion, mess; pounder, pestle, gravity stamp; broken water",noun/noun/noun, engineering]  
толчок,"push, impulse; toilet (fixture), toilet bowl; flea market; stød",noun/noun/noun/noun, colloquial]  colloquial]  phonology] 
толща,"thickness; stratum, thick layer, depth; mass",noun/noun/noun,  
толщина,thickness; fatness,noun/noun, 
толь,"roofing felt (roofing and waterproofing material made by impregnating roofing paper with coal tar or shale oil products); only, whether, so, such",noun/adv, obsolete] 
только,"only, but",adv,
только-только,"only just, barely; just, just only",adv/adv, 
тольяттинский,"Tolyatti, Togliatti (city in Russia)",adj,relational] 
том,"volume (of a book, magazine or disk)",noun,
томагавк,tomahawk (American Indian axe),noun,
томат,tomato; tomato sauce,noun/noun, 
томатный,tomato,adj,relational] 
томик,"diminutive of том: volume (of a book, magazine or disk)",noun,
томительный,"agonizing, painful, oppressive; tiresome, tedious, trying; stirring, titillating, tantalizing",adj/adj/adj,  
томить,"to weary [with a rather negative intention], to torment, to torture, to languish; to stew",v impf/v impf, cooking] 
томиться,"to pine (for), to languish; to stew",v impf/v impf, culinary] 
томление,languor,noun,
томный,languishing,adj,
томограф,"CAT scanner, CT scanner, tomograph",noun,
томография,"CAT scanning, CT scanning, tomography",noun,
томпак,"tombac, pinchbeck",noun,
томский,Tomsk (city in Russia); Tom River [river in Russia],adj/adj,relational]  relational] 
тон,"tone, plural: тоны; tone, plural: тоны; tone, shade, plural: тона; intonation; muscle tone",noun/noun/noun/noun/noun,music]  linguistics]  of a color]   physiology] 
тональность,"tonality, key (scale of musical notes)",noun,music] 
тональный,"tone [musical, linguistic or color]; tonal",adj/adj,relational]  
тоненький,diminutive of тонкий: very thin,adj,colloquial] 
тонзура,tonsure,noun,
тоник,tonic water,noun,
тоника,tonic,noun,music] 
тонировать,"to reproduce the full sound of (a musical or spoken text); to decorate, to tint, to tone (to touch up, giving a desired color or tint); to set the tone, to prescribe the manner of behavior",v both/v both/v both,  dated] 
тонкацу,tonkatsu (a Japanese dish),f inan} {n inan,
тонкий,"thin; slim, slender; small, fine, delicate; fine, high-quality [of food, wine, etc.]; subtle; keen; high (voice)",adj/adj/adj/adj/adj/adj/adj,      
тонко,"thinly (not thickly); subtly; delicately, finely (e.g. of produced workmanship)",adv/adv/adv,  
тонкость,"thinness, fineness; slenderness, slimness; delicacy, finesse; subtlety, finesse, fineness; fine point, nicety, subtlety",noun/noun/noun/noun/noun,    
тонна,"metric ton, tonne (1000 kilograms); large number, large amount, large weight; ton; a thousand units",noun/noun/noun/noun,   colloquial] 
тоннель,"tunnel; stretched ear piercing, flesh tunnel, gauge",noun/noun, 
тонус,"tone; energy, vigour",noun/noun,"physiology, medicine]  "
тонуть,"to sink, to go down; to drown; to be lost",v impf/v impf/v impf,  
тоньше,comparative of тонкий; comparative of тонко,adv/adv, 
тоня,"fishery, fishing ground; haul of fish",noun/noun, 
топ,"top [of the mast]; cheese, note (pressed mass of tobacco in tobacco cutting machine); stamp (sound of stamping when walking)",noun/noun/interj,  
топ-менеджер,"CEO, chief executive officer",noun,
топаз,topaz (gemstone),noun,
топать,"to stomp, to stamp one's foot",v impf,
топик,topic; diminutive of топ (female garment for the upper body),noun/noun,Internet]  
топить,"to stoke (an oven); to heat; to melt, to render (fat); to sink; to drown (transitive); to support (a club or political party); to topple (a person involved in politics, a student during exam); to drive (as qualifier ""against the rules"" or ""much quicker than usually"")",v impf/v impf/v impf/v impf/v impf/v impf/v impf/v impf,     slang]   slang] 
топиться,to drown oneself; to melt; to be lit [of a stove],v impf/v impf/v impf,colloquial]  imperfective only]  imperfective only] 
топка,"heating, stoking; fire chamber, furnace, firebox; melting (down)",noun/noun/noun,  
топливно-энергетический,fuel and energy,adj,relational] 
топливный,"fuel, petrol",adj,relational] 
топливо,fuel,noun,
топлёный,"melted, molten",adj,of a food] 
топмачтовик,skip bomber,noun,
топнуть,"to stomp, to stamp one's foot",v pf,
топографический,topographic,adj,
топография,topography,noun,
тополект,topolect (set of similar dialects that pertain to a larger distinct dialect),noun,
тополь,poplar (any of various deciduous trees of the genus Populus); cottonwood,noun/noun, 
топоним,"toponym, place name",noun,
топонимика,toponymy,noun,
топор,"axe, ax, hatchet",noun,
топорик,"diminutive of топор: small ax, hatchet; puffin",noun/noun, bird] 
топорище,"axe handle, helve; augmentative of топор",noun/noun, 
топорный,"axe; clumsy, coarse, crude; crude, vulgar, graceless",adj/adj/adj,relational]   
топорщить,"to cause (hair, fur) to bristle",v impf,
топорщиться,"to stand on end [of hair or fur]; to wrinkle, to pucker [of material]; to stick out",v impf/v impf/v impf,  
